"","X","Region_ID","Trial","Block","Treatment","Treatment_Type","Treatment_State","median_time","delta_time","partition_num","avg_range","avg_angle","avg_length","avg_x","avg_y","dist_insult"
"148",468,25601,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:37:36",1,5,3.488686,-11.92375,3.76822725,-0.720830721,3.413298797,0.586701203
"149",469,25602,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:37:36",1.4,5,4.00788125,-3.922108333,9.634792167,-0.274124155,3.998255453,0.001744547
"150",470,25603,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:37:37",0.6,5,3.374143857,5.304128571,5.117867429,0.311926946,3.359659927,0.640340073
"151",471,25604,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:37:38",0.9,5,5.025816857,-1.17646,4.824257143,-0.103152637,5.024663955,1.024663955
"152",472,25605,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:37:39",0.8,5,3.750046714,-10.86857143,5.149294714,-0.707104176,3.682767071,0.317232929
"153",473,25606,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:37:38",3,5,1.22740831,1.582916241,3.204734517,0.035532479,1.222604831,2.777395169
"154",474,25607,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:37:40",1,5,4.346013857,-0.509808571,4.775197,-0.038634523,4.345535446,0.345535446
"155",475,25608,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:37:42",0.8,5,3.962054,-20.08557143,7.063399286,-1.36066571,3.721050304,0.278949696
"156",476,25609,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:37:42",0.9,5,4.012988333,-18.11466667,6.418983556,-1.247689873,3.814063745,0.185936255
"157",477,25610,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:37:42",0.8,5,4.416771571,-11.99614286,6.076248286,-0.918007336,4.320309016,0.320309016
"158",478,25611,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:37:43",1.1,5,4.5380792,3.80467,8.2975686,0.301132489,4.527956283,0.527956283
"159",479,25612,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:37:44",1,5,4.572604429,-13.64742857,5.671526,-1.078877067,4.443478297,0.443478297
"160",480,25613,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:37:45",0.6,5,2.504858286,0.856165714,2.421288571,0.037439693,2.504555487,1.495444513
"161",481,25614,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:37:45",0.7,5,2.665688,-0.345879,5.4782815,-0.016050377,2.665559378,1.334440622
"162",482,25615,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:37:46",1.7,5,4.348769,0.401254083,6.948651083,0.030299783,4.348418952,0.348418952
"163",483,25616,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:37:46",0.9,5,3.129045,-11.89725,6.78897175,-0.645062605,3.061773426,0.938226574
"164",484,25617,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:37:47",1.2,5,4.05596025,19.507625,6.88188775,1.353857289,3.822407081,0.177592919
"165",485,25618,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:37:49",0.6,5,3.738843286,-13.059,5.121468143,-0.844831549,3.642120056,0.357879944
"166",486,25619,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:37:49",0.7,5,2.965058429,1.470585714,4.069021571,0.076091009,2.964060722,1.035939278
"167",487,25620,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:37:49",1.4,5,3.758647538,22.73215385,4.475736615,1.452324397,3.466309696,0.533690304
"168",488,25621,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:37:50",0.9,5,3.058220667,-18.098,6.584231222,-0.949778031,2.906600389,1.093399611
"169",489,25622,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:37:54",1.1,5,3.3572075,-16.8779,5.491462,-0.97465882,3.212325627,0.787674373
"170",490,25623,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:37:54",0.8,5,4.429547571,-7.897385714,10.97138114,-0.608615709,4.387521171,0.387521171
"171",491,25624,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:37:55",0.6,5,4.144786429,2.882357143,4.541074286,0.208418776,4.139519178,0.139519178
"172",492,25625,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:37:55",0.8,5,3.954080556,-20.18888889,7.680504889,-1.364597016,3.711102938,0.288897062
"173",493,25626,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:37:55",0.6,5,4.292764571,-17.18171429,7.092893857,-1.268019836,4.10107951,0.10107951
"174",494,25627,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:37:55",0.9,5,4.535953571,-12.26371429,4.976387286,-0.963502222,4.432401086,0.432401086
"175",495,25628,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:37:55",0.8,5,3.483473714,-7.576471429,4.779797143,-0.459297437,3.452905233,0.547094767
"176",496,25629,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:37:56",0.6,5,4.286511167,-12.84333333,12.390712,-0.95282386,4.179253552,0.179253552
"177",497,25630,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:37:56",0.6,5,3.487472714,3.495357143,4.790648286,0.212609728,3.480947428,0.519052572
"178",498,25631,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:37:56",0.7,5,4.530638571,-8.9902,6.224017714,-0.707978833,4.474953384,0.474953384
"179",499,25632,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:37:56",1.1,5,4.126848429,-17.69171429,4.539191,-1.254049541,3.931584577,0.068415423
"180",500,25633,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:37:57",1.4,5,3.429853923,-4.602123077,5.336273077,-0.275280087,3.418487165,0.581512835
"181",501,25634,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:37:57",0.7,5,4.485994143,-6.733285714,5.542247143,-0.525966337,4.45503634,0.45503634
"182",502,25635,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:37:57",0.8,5,4.952083125,-4.6896,5.394749,-0.404883536,4.935462906,0.935462906
"183",503,25636,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:37:58",0.9,5,3.72675075,4.7010125,4.03464675,0.305412542,3.714178283,0.285821717
"184",504,25637,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:37:59",0.6,5,3.836862571,-20.302,14.76181443,-1.33126476,3.59847285,0.40152715
"185",505,25638,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:37:58",1.2,5,3.393370889,-2.124944444,4.366470222,-0.125870635,3.390916468,0.609083532
"186",506,25639,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:37:59",0.9,5,4.01669425,-17.34375,7.7072375,-1.197370873,3.834008716,0.165991284
"187",507,25640,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:37:59",1,5,3.2524699,7.08097,5.0008319,0.40096307,3.227605867,0.772394133
"188",508,25641,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:37:59",0.7,5,3.387520857,-0.549058571,4.192330429,-0.032455597,3.387265434,0.612734566
"189",509,25642,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:37:59",0.8,5,3.055422857,-2.417185714,4.217540857,-0.128860528,3.052524523,0.947475477
"190",510,25643,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:00",0.9,5,2.927569111,-8.384544444,3.765689111,-0.426892062,2.896248863,1.103751137
"191",511,25644,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:01",0.7,5,4.813269375,-10.1434125,7.515729625,-0.847667874,4.73798889,0.73798889
"192",512,25645,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:01",0.8,5,3.081883,1.879385714,4.658327857,0.10118334,3.080187662,0.919812338
"193",513,25646,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:01",0.7,5,5.242514714,-1.834128571,9.347940857,-0.167776726,5.239802564,1.239802564
"194",514,25647,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:01",1,5,3.344758125,1.7229875,7.641344,0.100529352,3.343159607,0.656840393
"195",515,25648,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:03",0.6,5,3.516453714,-15.766,4.889225,-0.95544069,3.384117232,0.615882768
"196",516,25649,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:02",1.1,5,3.0169358,-25.3583,7.5901646,-1.291828613,2.726054331,1.273945669
"197",517,25650,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:03",1.3,5,4.4568229,-10.8338,8.135305,-0.837652172,4.377301443,0.377301443
"198",518,25651,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:04",0.7,5,4.878957286,-12.94757143,8.728150143,-1.09307189,4.754730723,0.754730723
"199",519,25654,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:05",0.7,5,4.284897125,-16.12425,5.140209625,-1.189973355,4.116286996,0.116286996
"200",520,25655,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:05",0.6,5,3.777758143,-18.22671429,7.258146143,-1.181592965,3.588175843,0.411824157
"201",521,25656,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:05",1.3,5,4.511006889,1.067543333,4.807612,0.084079486,4.510079936,0.510079936
"202",522,25657,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:05",0.8,5,3.763479143,-30.30671429,4.135967857,-1.899114703,3.249101773,0.750898227
"203",523,25658,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:07",0.9,5,3.447994,-24.899875,9.118538625,-1.451691015,3.127488496,0.872511504
"204",524,25659,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:08",0.9,5,3.487519125,-14.771375,7.534163875,-0.886939679,3.364984985,0.635015015
"205",525,25660,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:08",1,5,3.94171875,-7.34075,5.2128205,-0.503614741,3.909391111,0.090608889
"206",526,25661,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:08",0.6,5,3.345462286,-24.15057143,7.421076286,-1.368686833,3.052465153,0.947534847
"207",527,25662,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:09",0.7,5,4.038297,-13.44414286,7.750856143,-0.93888292,3.927594779,0.072405221
"208",528,25663,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:09",1.2,5,3.727380455,-25.81872727,7.205470273,-1.623166473,3.354925232,0.645074768
"209",529,25664,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:10",1.5,5,4.217463455,30.37972727,6.638020182,2.132553866,3.636831519,0.363168481
"210",530,25665,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:10",0.8,5,4.742359625,-13.932875,5.703299,-1.14189599,4.602791321,0.602791321
"211",531,25666,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:10",2.5,5,3.373324962,-20.90030769,9.115183423,-1.202638794,3.150416388,0.849583612
"212",532,25667,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:11",0.9,6,3.04905475,4.5225625,2.942713875,0.240410646,3.039538256,0.960461744
"213",533,25668,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:11",0.9,6,2.960154,4.176485714,3.285669286,0.215583389,2.952225458,1.047774542
"214",534,25669,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:11",1.1,6,4.012492857,-6.449714286,6.065406714,-0.450582926,3.987063804,0.012936196
"215",535,25670,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:11",1.8,6,4.502598308,-27.27207692,7.671590923,-2.062754237,4.001753933,0.001753933
"216",536,25671,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:13",1.1,6,0.2725195,-42.94375,6.508296375,-0.185802089,0.198742202,3.801257798
"217",537,25672,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:12",1.4,6,0.256096917,-25.80566667,6.0731775,-0.107012912,0.23074068,3.76925932
"218",538,25673,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:13",0.8,6,0.250708,-35.639,5.880363125,-0.146184928,0.20351055,3.79648945
"219",539,25674,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:14",0.6,6,3.857438,9.464071429,4.23673,0.634263147,3.804845004,0.195154996
"220",540,25675,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:14",1.4,6,1.225698692,-11.14525385,5.761522615,-0.237569719,1.20164907,2.79835093
"221",541,25676,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:14",1.5,6,1.503427923,-9.3059,3.658320385,-0.243461246,1.482742794,2.517257206
"222",542,25678,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:14",1.4,6,5.2263725,-5.19665,7.541897,-0.473404598,5.204846803,1.204846803
"223",543,25679,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:15",0.6,6,4.279027714,-10.03657143,9.422193143,-0.745734929,4.213488072,0.213488072
"224",544,25680,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:15",0.6,6,4.099085286,-10.24177143,5.055338286,-0.728733024,4.033731183,0.033731183
"225",545,25681,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:15",1.7,6,1.013738059,-5.882347059,2.306050412,-0.100583222,1.008120451,2.991879549
"226",546,25682,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:16",1.4,6,1.670108727,-9.362454545,2.212807455,-0.271015848,1.646215952,2.353784048
"227",547,25683,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:17",0.8,6,3.209749444,7.254688889,4.466903778,0.405333099,3.18400532,0.81599468
"228",548,25684,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:18",0.8,6,3.234902625,3.1593375,5.485944625,0.178301686,3.22993053,0.77006947
"229",549,25685,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:18",1.1,6,4.8452469,-1.57756,5.5936611,-0.133377554,4.843402365,0.843402365
"230",550,25686,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:18",1.1,6,4.318327571,-6.470542857,7.126883143,-0.486567363,4.290701813,0.290701813
"231",551,25688,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:19",1,6,5.00770125,-5.3186375,4.204504875,-0.464231126,4.986094584,0.986094584
"232",552,25689,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:19",0.7,6,2.832673286,-11.07157143,7.101914286,-0.544023728,2.779423508,1.220576492
"233",553,25690,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:19",0.6,6,3.454134286,-5.838328571,6.230661143,-0.351359377,3.436206679,0.563793321
"234",554,25691,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:19",0.9,6,4.328231778,3.505066667,8.306142222,0.264651964,4.31999721,0.31999721
"235",555,25692,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:21",0.9,6,3.779711,-12.79255556,8.522066444,-0.83691471,3.685853151,0.314146849
"236",556,25693,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:21",3.3,6,0.804254241,-19.16068966,3.929922828,-0.265498096,0.757254135,3.242745865
"237",557,25694,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:22",0.8,6,2.529627125,-15.131375,3.405234,-0.660277191,2.441847145,1.558152855
"238",558,25695,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:22",0.9,6,3.970697857,4.595271429,7.672497714,0.318125796,3.957807005,0.042192995
"239",559,25697,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:22",0.9,6,3.423677,6.8103125,5.35735175,0.40597666,3.399486201,0.600513799
"240",560,25698,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:23",0.7,6,5.252868125,-6.950075,9.466235,-0.635653184,5.214154637,1.214154637
"241",561,25699,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:23",0.9,6,2.857453333,-0.256342222,8.284475889,-0.01281285,2.857267807,1.142732193
"242",562,25701,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:24",0.8,6,3.224849556,3.689633333,3.479432333,0.207541209,3.218138539,0.781861461
"243",563,25702,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:25",0.8,6,3.105629857,-6.779671429,5.182709571,-0.366632094,3.083884358,0.916115642
"244",564,25703,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:25",1.1,6,2.712721273,0.243920364,7.601647091,0.011557214,2.712674503,1.287325497
"245",565,25704,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:26",0.8,6,4.089799429,2.8381,7.857396429,0.202513814,4.084743668,0.084743668
"246",566,25705,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:26",1,6,4.467406556,-34.64188889,8.095003,-2.539412802,3.675375767,0.324624233
"247",567,25706,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:26",1,6,4.818873182,-6.6112,8.837386818,-0.554782704,4.786775857,0.786775857
"248",568,25707,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:27",0.8,6,3.231454571,-13.15042857,3.546693857,-0.735090343,3.1465477,0.8534523
"249",569,25708,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:27",0.8,6,3.086656111,-12.57911111,4.299082778,-0.672172378,3.012482265,0.987517735
"250",570,25709,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:28",1,6,5.0035245,1.816375,7.795709,0.158588301,5.000985972,1.000985972
"251",571,25710,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:27",1.2,6,2.724760308,-4.882123077,9.002769077,-0.231862165,2.714670558,1.285329442
"252",572,25711,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:28",0.9,6,2.955180571,-8.789571429,4.493083286,-0.451498456,2.920400274,1.079599726
"253",573,25712,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:28",1.7,6,2.793020231,-5.976361538,3.796107769,-0.289809267,2.776555981,1.223444019
"254",574,25713,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:28",0.9,6,2.962738,-17.7637,5.46912,-0.903857632,2.82141156,1.17858844
"255",575,25714,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:28",1.2,6,4.9570464,-8.87708,9.5360425,-0.764410452,4.893494236,0.893494236
"256",576,25715,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:29",0.8,6,5.724747375,-4.43675,7.562867625,-0.442853638,5.707572498,1.707572498
"257",577,25716,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:29",1.4,6,4.031258833,-14.83875,7.128657833,-1.032204796,3.896483921,0.103516079
"258",578,25717,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:30",1.3,6,2.978909,-20.1905,7.7355615,-1.028022316,2.795483786,1.204516214
"259",579,25718,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:31",1.2,6,4.115546167,-18.31366667,7.912039917,-1.293209178,3.907022945,0.092977055
"260",580,25719,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:31",0.8,6,3.216278714,-1.788257143,3.594139286,-0.1003745,3.214686902,0.785313098
"261",581,25720,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:32",0.8,6,2.6238655,-17.40375,8.857739375,-0.78468408,2.503574547,1.496425453
"262",582,25721,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:32",0.9,6,3.129968143,9.699342857,3.446717286,0.527329953,3.085202336,0.914797664
"263",583,25723,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:32",1.2,6,5.10824475,-3.6795625,5.53299175,-0.327610009,5.097608483,1.097608483
"264",584,25724,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:32",1.5,6,1.787982,-22.368,2.696899,-0.680947764,1.65226458,2.34773542
"265",585,25725,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:33",1.1,6,1.752676625,-20.3145,3.73282,-0.608870284,1.642273011,2.357726989
"266",586,25726,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:33",1.3,6,1.939928917,10.1234,4.334392333,0.344469411,1.905358243,2.094641757
"267",587,25727,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:34",1,6,2.760091909,-6.379718182,5.810395909,-0.306672412,2.742952359,1.257047641
"268",588,25728,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:34",1.2,6,3.502136,-10.85833333,6.188482833,-0.659736837,3.43939785,0.56060215
"269",589,25729,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:34",0.7,6,3.101543,5.539985714,6.824265857,0.299421419,3.087007595,0.912992405
"270",590,25730,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:34",1.3,6,4.061538455,-11.21081818,8.147188818,-0.789611352,3.983994456,0.016005544
"271",591,25731,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:35",0.7,6,3.037969714,-2.4706,3.333466,-0.130965973,3.035115533,0.964884467
"272",592,25732,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:35",1.1,6,1.668544636,-14.55918182,6.589242818,-0.419364001,1.614874364,2.385125636
"273",593,25733,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:35",1,6,3.422025364,-11.73854545,4.677100182,-0.696167385,3.350432385,0.649567615
"274",594,25734,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:34",4.4,6,2.569931,-18.92851351,4.637210405,-0.832894246,2.426016337,1.573983663
"275",595,25735,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:36",0.8,6,2.977277222,-4.884422222,5.124124444,-0.253474862,2.966332013,1.033667987
"276",596,25736,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:36",0.9,6,3.855779143,-27.44557143,4.7766,-1.777047282,3.421622166,0.578377834
"277",597,25737,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:36",0.9,6,2.33598375,5.2520375,6.222111375,0.213772929,2.326033978,1.673966022
"278",598,25739,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:38",0.7,6,5.226396875,-4.0496125,7.534166,-0.369063743,5.213254236,1.213254236
"279",599,25740,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:37",0.8,6,3.410962375,-9.0545,6.578283125,-0.536804563,3.3682447,0.6317553
"280",600,25741,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:38",1.6,6,1.042136538,14.89046154,4.289350923,0.270166547,1.005017275,2.994982725
"281",601,25742,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:39",0.6,6,2.746302571,1.208451429,7.148394714,0.057914543,2.745668682,1.254331318
"282",602,25743,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:39",1.1,6,2.84631225,-7.371716667,5.73578525,-0.365231779,2.822678486,1.177321514
"283",603,25744,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:38:40",0.8,6,3.883150857,9.882342857,3.724876857,0.666440685,3.825470306,0.174529694
